comment_id,comment_text,account_age_days,posting_frequency_per_min,similarity_to_trending,engagement_rate,is_it_cell,cleaned_text,scaled_age,scaled_frequency,scaled_similarity
C0890,"I don't agree with your opinion, but I appreciate the respectful debate here. haha",635,0.54,0.105,10.91,0,i dont agree with your opinion but i appreciate the respectful debate here haha,0.3383137673425827,-0.9260786814181248,0.105
C0891,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!!,6,5.45,0.814,19.28,1,the truth has been exposed watch this video before it gets deleted,0.002668089647812167,-0.15252152421375723,0.814
C0892,Can someone explain how to solve the 3rd question in the ML assignment? ...,852,0.4,0.049,8.05,0,can someone explain how to solve the rd question in the ml assignment,0.4541088580576308,-0.9481353009718134,0.049
C0893,That match last night was insane! What a finish in the last minute. 👍,840,0.17,0.327,1.0,0,that match last night was insane what a finish in the last minute,0.4477054429028816,-0.9843711759528734,0.327
C0894,Beautiful weather today. Going out for a cup of coffee.,670,0.53,0.201,7.42,0,beautiful weather today going out for a cup of coffee,0.3569903948772679,-0.9276541542433882,0.201
C0895,Earn passive income easily. Sign up using code BOT999. Real cash!,15,16.54,0.761,44.96,1,earn passive income easily sign up using code bot real cash,0.007470651013874066,1.5946778390034393,0.761
C0896,Boycott this movie! It hurts community sentiments! #BoycottTrending,6,14.48,0.925,36.69,1,boycott this movie it hurts community sentiments #boycotttrending,0.002668089647812167,1.2701304369991633,0.925
C0897,Unbelievable development! Best leader of all time! Truly visionary leadership!,77,22.58,0.778,56.53,1,unbelievable development best leader of all time truly visionary leadership,0.040554962646744935,2.5462634254625796,0.778
C0898,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign #MUSTWATCH,13,14.01,0.758,37.89,1,this is the best government in history clean sweep in next elections #propagandacampaign #mustwatch,0.0064034151547492,1.1960832142117794,0.758
C0899,Follow my account for free premium tips and tricks. Guaranteed success! #JOINNOW,16,14.38,0.839,39.97,1,follow my account for free premium tips and tricks guaranteed success #joinnow,0.0080042689434365,1.2543757087465284,0.839
C0900,Boycott this movie! It hurts community sentiments! #BoycottTrending #ALERT,6,9.61,0.929,27.06,1,boycott this movie it hurts community sentiments #boycotttrending #alert,0.002668089647812167,0.5028751710958493,0.929
C0901,What a great performance by the team. Very happy with the result. 😊,1439,0.86,0.178,13.7,0,what a great performance by the team very happy with the result,0.7673425827107792,-0.8756635510096934,0.178
C0902,Unbelievable development! Best leader of all time! Truly visionary leadership! #ALERT,2,13.13,0.705,39.0,1,unbelievable development best leader of all time truly visionary leadership #alert,0.0005336179295624333,1.0574416055885936,0.705
C0903,"I'm not sure if this is correct, but let's see how it goes.",1311,0.05,0.2,1.0,0,im not sure if this is correct but lets see how it goes,0.6990394877267877,-1.0032768498560352,0.2
C0904,Does anyone know if the local train is running on schedule today? ...,413,0.99,0.092,6.13,0,does anyone know if the local train is running on schedule today,0.2198505869797225,-0.8551824042812682,0.092
C0905,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #ALERT,34,2.0,0.737,11.73,1,amazing offer get free crypto now click link below #alert,0.0176093916755603,-0.696059648929657,0.737
C0906,The customer service was really helpful and sorted my issue in 5 minutes. haha,106,0.15,0.176,24.85,0,the customer service was really helpful and sorted my issue in minutes haha,0.056029882604055496,-0.9875221216034004,0.176
C0907,I absolutely love this new update! The UI looks clean and crisp.,256,0.08,0.184,18.02,0,i absolutely love this new update the ui looks clean and crisp,0.1360725720384205,-0.9985504313802447,0.184
C0908,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,25,9.5,0.906,24.27,1,support this leader for better future do not trust the opposition #victory,0.012806830309498399,0.48554497001795116,0.906
C0909,"This recipe looks delicious, definitely trying it out this Sunday!",1350,0.59,0.219,19.33,0,this recipe looks delicious definitely trying it out this sunday,0.7198505869797226,-0.9182013172918074,0.219
C0910,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!! #MUSTWATCH,21,10.41,0.727,35.4,1,click here to earn daily working from home real link in bio #mustwatch,0.010672358591248666,0.6289129971169276,0.727
C0911,"Worst brand ever! Total scam, do not buy their products! SCAMMER!! #ALERT",22,6.1,0.579,19.05,1,worst brand ever total scam do not buy their products scammer #alert,0.011205976520811099,-0.050115790571631263,0.579
C0912,Just finished reading this book. Highly recommend it to everyone.,1056,0.54,0.139,5.5,0,just finished reading this book highly recommend it to everyone,0.5629669156883672,-0.9260786814181248,0.139
C0913,"I don't agree with your opinion, but I appreciate the respectful debate here.",893,0.27,0.0,17.97,0,i dont agree with your opinion but i appreciate the respectful debate here,0.47598719316969057,-0.9686164477002386,0.0
C0914,I absolutely love this new update! The UI looks clean and crisp.,1183,0.52,0.173,17.37,0,i absolutely love this new update the ui looks clean and crisp,0.6307363927427962,-0.9292296270686516,0.173
C0915,This is completely fake! Stop spreading negative rumors immediately! #MUSTWATCH,67,17.01,0.847,48.85,1,this is completely fake stop spreading negative rumors immediately #mustwatch,0.0352187833511206,1.6687250617908231,0.847
C0916,Unbelievable development! Best leader of all time! Truly visionary leadership!,74,10.25,0.648,27.79,1,unbelievable development best leader of all time truly visionary leadership,0.03895410885805763,0.603705431912712,0.648
C0917,I absolutely love this new update! The UI looks clean and crisp.,467,0.31,0.068,6.67,0,i absolutely love this new update the ui looks clean and crisp,0.2486659551760939,-0.9623145563991848,0.068
C0918,Can someone explain how to solve the 3rd question in the ML assignment?,1649,0.9,0.342,5.89,0,can someone explain how to solve the rd question in the ml assignment,0.8794023479188902,-0.8693616597086395,0.342
C0919,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,3,6.04,0.811,17.79,1,support this leader for better future do not trust the opposition #victory,0.0010672358591248669,-0.05956862752321207,0.811
C0920,Earn passive income easily. Sign up using code BOT999. Real cash!,51,5.75,0.928,18.64,1,earn passive income easily sign up using code bot real cash,0.026680896478121666,-0.10525733945585293,0.928
C0921,This is completely fake! Stop spreading negative rumors immediately!,81,11.57,0.92,35.58,1,this is completely fake stop spreading negative rumors immediately,0.042689434364994665,0.8116678448474911,0.92
C0922,Beautiful weather today. Going out for a cup of coffee.,1101,0.64,0.17,15.25,0,beautiful weather today going out for a cup of coffee,0.5869797225186767,-0.91032395316549,0.17
C0923,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",654,0.42,0.195,9.63,0,honestly i think the movie was slightly overrated but the acting was top tier,0.34845250800426897,-0.9449843553212864,0.195
C0924,"Worst brand ever! Total scam, do not buy their products! SCAMMER!!",59,10.54,1.0,28.4,1,worst brand ever total scam do not buy their products scammer,0.030949839914621136,0.6493941438453527,1.0
C0925,Just finished reading this book. Highly recommend it to everyone. 👍,1112,0.26,0.072,17.41,0,just finished reading this book highly recommend it to everyone,0.5928495197438635,-0.9701919205255022,0.072
C0926,Struggling with coding errors all day... need a break lol.,260,0.38,0.153,12.56,0,struggling with coding errors all day need a break lol,0.13820704375667023,-0.9512862466223404,0.153
C0927,"This recipe looks delicious, definitely trying it out this Sunday!",728,0.62,0.219,15.67,0,this recipe looks delicious definitely trying it out this sunday,0.38794023479188905,-0.913474898816017,0.219
C0928,Just finished reading this book. Highly recommend it to everyone. ...,405,0.41,0.269,16.47,0,just finished reading this book highly recommend it to everyone,0.21558164354322307,-0.9465598281465499,0.269
C0929,Earn passive income easily. Sign up using code BOT999. Real cash!,26,12.09,0.625,31.86,1,earn passive income easily sign up using code bot real cash,0.013340448239060833,0.8935924317611919,0.625
C0930,Can someone explain how to solve the 3rd question in the ML assignment? !!,88,0.89,0.226,9.49,0,can someone explain how to solve the rd question in the ml assignment,0.046424759871931696,-0.870937132533903,0.226
C0931,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #ALERT,10,6.33,0.872,18.42,1,amazing offer get free crypto now click link below #alert,0.0048025613660619,-0.013879915590571213,0.872
C0932,Beautiful weather today. Going out for a cup of coffee.,705,0.72,0.192,13.33,0,beautiful weather today going out for a cup of coffee,0.3756670224119531,-0.8977201705633822,0.192
C0933,Beautiful weather today. Going out for a cup of coffee.,664,0.61,0.138,14.29,0,beautiful weather today going out for a cup of coffee,0.3537886872998933,-0.9150503716412803,0.138
C0934,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #MUSTWATCH,13,11.91,0.713,33.25,1,support #leader now share this message to groups now #mustwatch,0.0064034151547492,0.8652339209064492,0.713
C0935,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,12,10.18,0.831,30.49,1,click here to earn daily working from home real link in bio,0.005869797225186767,0.5926771221358677,0.831
C0936,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",1113,0.37,0.191,14.75,0,wow that sunset is gorgeous thanks for sharing the photo,0.5933831376734259,-0.9528617194476039,0.191
C0937,"I'm not sure if this is correct, but let's see how it goes. 👍",977,0.25,0.165,13.82,0,im not sure if this is correct but lets see how it goes,0.520811099252935,-0.9717673933507656,0.165
C0938,This person is a traitor! Stop spreading lies about our great country!,13,20.88,0.801,53.41,1,this person is a traitor stop spreading lies about our great country,0.0064034151547492,2.2784330451677888,0.801
C0939,Unbelievable development! Best leader of all time! Truly visionary leadership!,12,12.12,0.845,35.64,1,unbelievable development best leader of all time truly visionary leadership,0.005869797225186767,0.8983188502369822,0.845
C0940,"I don't agree with your opinion, but I appreciate the respectful debate here. 👍",1277,0.12,0.223,14.95,0,i dont agree with your opinion but i appreciate the respectful debate here,0.680896478121665,-0.9922485400791908,0.223
C0941,Earn passive income easily. Sign up using code BOT999. Real cash! #ALERT,88,15.27,0.749,39.98,1,earn passive income easily sign up using code bot real cash #alert,0.046424759871931696,1.3945927901949777,0.749
C0942,Follow my account for free premium tips and tricks. Guaranteed success! #ALERT,41,9.11,0.663,28.19,1,follow my account for free premium tips and tricks guaranteed success #alert,0.021344717182497332,0.42410152983267546,0.663
C0943,I absolutely love this new update! The UI looks clean and crisp.,774,0.52,0.157,11.25,0,i absolutely love this new update the ui looks clean and crisp,0.412486659551761,-0.9292296270686516,0.157
C0944,That match last night was insane! What a finish in the last minute.,1276,0.47,0.038,10.03,0,that match last night was insane what a finish in the last minute,0.6803628601921026,-0.9371069911949691,0.038
C0945,"I'm not sure if this is correct, but let's see how it goes.",871,0.87,0.21,7.75,0,im not sure if this is correct but lets see how it goes,0.46424759871931703,-0.87408807818443,0.21
C0946,Unbelievable development! Best leader of all time! Truly visionary leadership! #ALERT,22,8.56,1.0,26.44,1,unbelievable development best leader of all time truly visionary leadership #alert,0.011205976520811099,0.33745052444318435,1.0
C0947,This is completely fake! Stop spreading negative rumors immediately!,38,13.51,0.946,40.05,1,this is completely fake stop spreading negative rumors immediately,0.019743863393810034,1.1173095729486056,0.946
C0948,That match last night was insane! What a finish in the last minute.,1148,0.41,0.093,13.66,0,that match last night was insane what a finish in the last minute,0.612059765208111,-0.9465598281465499,0.093
C0949,Struggling with coding errors all day... need a break lol. 👍,1173,0.43,0.257,19.26,0,struggling with coding errors all day need a break lol,0.6254002134471719,-0.9434088824960231,0.257
C0950,This person is a traitor! Stop spreading lies about our great country!,10,15.99,0.712,41.41,1,this person is a traitor stop spreading lies about our great country,0.0048025613660619,1.508026833613948,0.712
C0951,That match last night was insane! What a finish in the last minute.,678,0.51,0.124,11.7,0,that match last night was insane what a finish in the last minute,0.3612593383137674,-0.9308050998939152,0.124
C0952,I absolutely love this new update! The UI looks clean and crisp.,888,0.09,0.025,1.0,0,i absolutely love this new update the ui looks clean and crisp,0.4733191035218784,-0.9969749585549813,0.025
C0953,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign,64,15.77,1.0,48.15,1,this is the best government in history clean sweep in next elections #propagandacampaign,0.0336179295624333,1.4733664314581516,1.0
C0954,That match last night was insane! What a finish in the last minute.,727,0.47,0.25,20.52,0,that match last night was insane what a finish in the last minute,0.38740661686232664,-0.9371069911949691,0.25
C0955,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",144,0.05,0.088,14.91,0,honestly i think the movie was slightly overrated but the acting was top tier,0.07630736392742797,-1.0032768498560352,0.088
C0956,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",998,0.82,0.03,1.0,0,wow that sunset is gorgeous thanks for sharing the photo,0.532017075773746,-0.8819654423107474,0.03
C0957,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!!,9,12.34,0.998,38.09,1,amazing offer get free crypto now click link below,0.004268943436499467,0.9329792523927788,0.998
C0958,"Worst brand ever! Total scam, do not buy their products! SCAMMER!!",164,5.31,0.895,9.71,1,worst brand ever total scam do not buy their products scammer,0.08697972251867664,-0.174578143767446,0.895
C0959,This is completely fake! Stop spreading negative rumors immediately! #MUSTWATCH,13,6.36,0.751,21.69,1,this is completely fake stop spreading negative rumors immediately #mustwatch,0.0064034151547492,-0.00915349711478074,0.751
C0960,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,6,14.72,0.839,42.0,1,support #leader now share this message to groups now,0.002668089647812167,1.3079417848054864,0.839
C0961,That match last night was insane! What a finish in the last minute. !!,401,0.45,0.0,12.89,0,that match last night was insane what a finish in the last minute,0.21344717182497333,-0.940257936845496,0.0
C0962,"This recipe looks delicious, definitely trying it out this Sunday!",1371,0.06,0.091,13.65,0,this recipe looks delicious definitely trying it out this sunday,0.7310565635005337,-1.0017013770307717,0.091
C0963,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,2,11.57,0.746,32.1,1,support this leader for better future do not trust the opposition #victory,0.0005336179295624333,0.8116678448474911,0.746
C0964,"I don't agree with your opinion, but I appreciate the respectful debate here.",1237,1.07,0.089,17.69,0,i dont agree with your opinion but i appreciate the respectful debate here,0.6595517609391676,-0.8425786216791604,0.089
C0965,"Haha that is so funny, thanks for making my day!",811,0.44,0.3,11.95,0,haha that is so funny thanks for making my day,0.432230522945571,-0.9418334096707595,0.3
C0966,Beautiful weather today. Going out for a cup of coffee. 😊,918,0.57,0.0,13.44,0,beautiful weather today going out for a cup of coffee,0.4893276414087514,-0.9213522629423343,0.0
C0967,What a great performance by the team. Very happy with the result. 👍,574,0.07,0.098,9.37,0,what a great performance by the team very happy with the result,0.3057630736392743,-1.0001259042055082,0.098
C0968,"This recipe looks delicious, definitely trying it out this Sunday!",1211,0.18,0.071,13.18,0,this recipe looks delicious definitely trying it out this sunday,0.6456776947705444,-0.98279570312761,0.071
C0969,Can someone explain how to solve the 3rd question in the ML assignment? 😊,269,0.3,0.0,16.6,0,can someone explain how to solve the rd question in the ml assignment,0.14300960512273211,-0.9638900292244482,0.0
C0970,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,71,10.79,0.551,28.17,1,click here to earn daily working from home real link in bio,0.03735325506937033,0.6887809644769396,0.551
C0971,This channel is biased and spreading fake propaganda. Ban them! #ALERT,4,7.77,0.673,21.46,1,this channel is biased and spreading fake propaganda ban them #alert,0.0016008537886873,0.2129881712473695,0.673
C0972,The customer service was really helpful and sorted my issue in 5 minutes.,603,0.38,0.179,7.54,0,the customer service was really helpful and sorted my issue in minutes,0.3212379935965849,-0.9512862466223404,0.179
C0973,Can someone explain how to solve the 3rd question in the ML assignment?,927,0.65,0.103,7.98,0,can someone explain how to solve the rd question in the ml assignment,0.4941302027748133,-0.9087484803402265,0.103
C0974,Does anyone know if the local train is running on schedule today?,834,0.44,0.172,19.85,0,does anyone know if the local train is running on schedule today,0.44450373532550697,-0.9418334096707595,0.172
C0975,Earn passive income easily. Sign up using code BOT999. Real cash!,82,12.27,0.78,32.21,1,earn passive income easily sign up using code bot real cash,0.0432230522945571,0.9219509426159344,0.78
C0976,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!!,11,8.59,0.624,28.72,1,amazing offer get free crypto now click link below,0.005336179295624333,0.34217694291897466,0.624
C0977,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,6,3.07,0.693,13.92,1,support this leader for better future do not trust the opposition #victory,0.002668089647812167,-0.5274840566264649,0.693
C0978,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!! #JOINNOW,12,17.78,0.802,51.22,1,the truth has been exposed watch this video before it gets deleted #joinnow,0.005869797225186767,1.7900364693361108,0.802
C0979,"This recipe looks delicious, definitely trying it out this Sunday!",1320,0.55,0.03,10.9,0,this recipe looks delicious definitely trying it out this sunday,0.7038420490928495,-0.9245032085928613,0.03
C0980,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #JOINNOW,17,9.03,0.754,26.35,1,support #leader now share this message to groups now #joinnow,0.008537886872998933,0.41149774723056765,0.754
C0981,Can someone explain how to solve the 3rd question in the ML assignment?,640,0.14,0.11,13.35,0,can someone explain how to solve the rd question in the ml assignment,0.3409818569903949,-0.9890975944286639,0.11
C0982,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,120,17.26,0.732,45.74,1,support this leader for better future do not trust the opposition #victory,0.06350053361792957,1.7081118824224102,0.732
C0983,Unbelievable development! Best leader of all time! Truly visionary leadership! #MUSTWATCH,7,6.1,0.942,21.34,1,unbelievable development best leader of all time truly visionary leadership #mustwatch,0.0032017075773746,-0.050115790571631263,0.942
C0984,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026 #ALERT,3,7.0,0.667,18.14,1,support this leader for better future do not trust the opposition #victory #alert,0.0010672358591248669,0.09167676370208178,0.667
C0985,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign,5,17.28,0.949,49.09,1,this is the best government in history clean sweep in next elections #propagandacampaign,0.0021344717182497333,1.711262828072937,0.949
C0986,Does anyone know if the local train is running on schedule today?,412,0.41,0.089,8.45,0,does anyone know if the local train is running on schedule today,0.2193169690501601,-0.9465598281465499,0.089
C0987,Can someone explain how to solve the 3rd question in the ML assignment? 😊,1191,0.09,0.311,16.14,0,can someone explain how to solve the rd question in the ml assignment,0.6350053361792957,-0.9969749585549813,0.311
C0988,"Haha that is so funny, thanks for making my day!",1236,0.36,0.135,4.83,0,haha that is so funny thanks for making my day,0.6590181430096052,-0.9544371922728673,0.135
C0989,This is completely fake! Stop spreading negative rumors immediately! #ALERT,49,10.69,0.896,25.95,1,this is completely fake stop spreading negative rumors immediately #alert,0.025613660618996798,0.6730262362243049,0.896
C0990,The customer service was really helpful and sorted my issue in 5 minutes.,1258,0.54,0.092,8.98,0,the customer service was really helpful and sorted my issue in minutes,0.6707577374599787,-0.9260786814181248,0.092
C0991,Just finished reading this book. Highly recommend it to everyone. 😊,246,0.34,0.124,6.69,0,just finished reading this book highly recommend it to everyone,0.13073639274279616,-0.9575881379233944,0.124
C0992,Does anyone know if the local train is running on schedule today?,781,0.64,0.129,15.31,0,does anyone know if the local train is running on schedule today,0.416221985058698,-0.91032395316549,0.129
C0993,Beautiful weather today. Going out for a cup of coffee.,477,0.8,0.162,19.73,0,beautiful weather today going out for a cup of coffee,0.25400213447171827,-0.8851163879612743,0.162
C0994,This channel is biased and spreading fake propaganda. Ban them! #JOINNOW,7,21.66,0.668,54.37,1,this channel is biased and spreading fake propaganda ban them #joinnow,0.0032017075773746,2.40131992553834,0.668
C0995,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!!,43,13.52,0.784,38.5,1,amazing offer get free crypto now click link below,0.0224119530416222,1.118885045773869,0.784
C0996,"Honestly, I think the movie was slightly overrated, but the acting was top tier. 👍",1403,0.43,0.0,15.72,0,honestly i think the movie was slightly overrated but the acting was top tier,0.7481323372465315,-0.9434088824960231,0.0
C0997,Can someone explain how to solve the 3rd question in the ML assignment?,466,0.46,0.229,13.49,0,can someone explain how to solve the rd question in the ml assignment,0.2481323372465315,-0.9386824640202326,0.229
C0998,Boycott this movie! It hurts community sentiments! #BoycottTrending,18,11.59,0.536,32.59,1,boycott this movie it hurts community sentiments #boycotttrending,0.009071504802561366,0.814818790498018,0.536
C0999,Struggling with coding errors all day... need a break lol.,857,0.75,0.219,14.91,0,struggling with coding errors all day need a break lol,0.45677694770544297,-0.8929937520875917,0.219
C1000,"This recipe looks delicious, definitely trying it out this Sunday!",480,0.05,0.111,17.01,0,this recipe looks delicious definitely trying it out this sunday,0.25560298826040556,-1.0032768498560352,0.111
C1001,Earn passive income easily. Sign up using code BOT999. Real cash!,48,12.64,0.869,36.55,1,earn passive income easily sign up using code bot real cash,0.025080042689434368,0.9802434371506832,0.869
C1002,"I'm not sure if this is correct, but let's see how it goes.",1048,0.4,0.259,11.38,0,im not sure if this is correct but lets see how it goes,0.5586979722518677,-0.9481353009718134,0.259
C1003,Beautiful weather today. Going out for a cup of coffee. haha,572,0.33,0.344,8.29,0,beautiful weather today going out for a cup of coffee haha,0.30469583778014947,-0.9591636107486577,0.344
C1004,"Honestly, I think the movie was slightly overrated, but the acting was top tier. haha",1316,0.16,0.199,13.49,0,honestly i think the movie was slightly overrated but the acting was top tier haha,0.7017075773745999,-0.9859466487781369,0.199
C1005,Follow my account for free premium tips and tricks. Guaranteed success!,7,18.48,0.921,48.32,1,follow my account for free premium tips and tricks guaranteed success,0.0032017075773746,1.9003195671045543,0.921
C1006,Don't listen to this fake news! The truth is hidden by mainstream media! #MUSTWATCH,20,8.46,0.5,25.33,1,dont listen to this fake news the truth is hidden by mainstream media #mustwatch,0.010138740661686232,0.3216957961905496,0.5
C1007,Does anyone know if the local train is running on schedule today? !!,1179,0.2,0.235,6.82,0,does anyone know if the local train is running on schedule today,0.6286019210245465,-0.9796447574770829,0.235
C1008,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",741,0.73,0.031,12.91,0,honestly i think the movie was slightly overrated but the acting was top tier,0.3948772678762007,-0.8961446977381188,0.031
C1009,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",1285,0.64,0.078,19.59,0,honestly i think the movie was slightly overrated but the acting was top tier,0.6851654215581644,-0.91032395316549,0.078
C1010,Can someone explain how to solve the 3rd question in the ML assignment?,1063,0.05,0.236,9.14,0,can someone explain how to solve the rd question in the ml assignment,0.5667022411953042,-1.0032768498560352,0.236
C1011,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #JOINNOW,69,12.79,0.758,31.21,1,amazing offer get free crypto now click link below #joinnow,0.03628601921024546,1.003875529529635,0.758
C1012,The customer service was really helpful and sorted my issue in 5 minutes.,951,0.87,0.09,1.0,0,the customer service was really helpful and sorted my issue in minutes,0.5069370330843117,-0.87408807818443,0.09
C1013,I absolutely love this new update! The UI looks clean and crisp. 👍,635,0.77,0.204,14.14,0,i absolutely love this new update the ui looks clean and crisp,0.3383137673425827,-0.8898428064370647,0.204
C1014,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,7,7.17,0.77,23.52,1,support #leader now share this message to groups now,0.0032017075773746,0.11845980173156088,0.77
C1015,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign,31,19.35,0.73,49.99,1,this is the best government in history clean sweep in next elections #propagandacampaign,0.016008537886873,2.037385702902477,0.73
C1016,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,2,14.52,0.575,42.43,1,support this leader for better future do not trust the opposition #victory,0.0005336179295624333,1.276432328300217,0.575
C1017,Earn passive income easily. Sign up using code BOT999. Real cash! #ALERT,18,15.52,0.806,45.21,1,earn passive income easily sign up using code bot real cash #alert,0.009071504802561366,1.4339796108265648,0.806
C1018,Does anyone know if the local train is running on schedule today?,556,0.61,0.181,2.55,0,does anyone know if the local train is running on schedule today,0.2961579509071505,-0.9150503716412803,0.181
C1019,"I don't agree with your opinion, but I appreciate the respectful debate here.",1606,0.89,0.11,6.49,0,i dont agree with your opinion but i appreciate the respectful debate here,0.8564567769477055,-0.870937132533903,0.11
C1020,That match last night was insane! What a finish in the last minute.,939,0.53,0.186,12.96,0,that match last night was insane what a finish in the last minute,0.5005336179295625,-0.9276541542433882,0.186
C1021,I absolutely love this new update! The UI looks clean and crisp.,1002,0.93,0.207,6.75,0,i absolutely love this new update the ui looks clean and crisp,0.5341515474919958,-0.8646352412328492,0.207
C1022,Just finished reading this book. Highly recommend it to everyone.,1345,0.99,0.465,6.38,0,just finished reading this book highly recommend it to everyone,0.7171824973319104,-0.8551824042812682,0.465
C1023,This channel is biased and spreading fake propaganda. Ban them!,13,6.35,0.811,18.66,1,this channel is biased and spreading fake propaganda ban them,0.0064034151547492,-0.010728969940044325,0.811
C1024,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",1002,0.46,0.067,8.2,0,honestly i think the movie was slightly overrated but the acting was top tier,0.5341515474919958,-0.9386824640202326,0.067
C1025,Does anyone know if the local train is running on schedule today?,1572,0.63,0.0,14.75,0,does anyone know if the local train is running on schedule today,0.8383137673425828,-0.9118994259907535,0.0
C1026,Just finished reading this book. Highly recommend it to everyone. !!,722,0.5,0.232,17.92,0,just finished reading this book highly recommend it to everyone,0.38473852721451446,-0.9323805727191786,0.232
C1027,Does anyone know if the local train is running on schedule today? haha,456,0.49,0.095,14.98,0,does anyone know if the local train is running on schedule today haha,0.24279615795090717,-0.9339560455444421,0.095
C1028,Follow my account for free premium tips and tricks. Guaranteed success! #ALERT,1,11.07,0.997,33.71,1,follow my account for free premium tips and tricks guaranteed success #alert,0.0,0.7328942035843172,0.997
C1029,This person is a traitor! Stop spreading lies about our great country!,20,21.56,0.845,57.6,1,this person is a traitor stop spreading lies about our great country,0.010138740661686232,2.3855651972857053,0.845
C1030,"I don't agree with your opinion, but I appreciate the respectful debate here.",161,0.27,0.137,8.42,0,i dont agree with your opinion but i appreciate the respectful debate here,0.08537886872998934,-0.9686164477002386,0.137
C1031,"Haha that is so funny, thanks for making my day! haha",556,0.97,0.153,12.59,0,haha that is so funny thanks for making my day haha,0.2961579509071505,-0.8583333499317952,0.153
C1032,"I'm not sure if this is correct, but let's see how it goes. !!",530,0.85,0.129,9.4,0,im not sure if this is correct but lets see how it goes,0.2822838847385273,-0.877239023834957,0.129
C1033,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,2,5.68,1.0,14.83,1,support #leader now share this message to groups now,0.0005336179295624333,-0.11628564923269731,1.0
C1034,Can someone explain how to solve the 3rd question in the ML assignment?,59,0.74,0.082,10.41,0,can someone explain how to solve the rd question in the ml assignment,0.030949839914621136,-0.8945692249128552,0.082
C1035,That match last night was insane! What a finish in the last minute.,487,0.42,0.31,16.01,0,that match last night was insane what a finish in the last minute,0.2593383137673426,-0.9449843553212864,0.31
C1036,"I'm not sure if this is correct, but let's see how it goes. 👍",1144,0.08,0.035,1.0,0,im not sure if this is correct but lets see how it goes,0.6099252934898614,-0.9985504313802447,0.035
C1037,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #MUSTWATCH,43,8.15,0.661,25.85,1,amazing offer get free crypto now click link below #mustwatch,0.0224119530416222,0.2728561386073817,0.661
C1038,Beautiful weather today. Going out for a cup of coffee.,787,0.78,0.37,8.15,0,beautiful weather today going out for a cup of coffee,0.4194236926360726,-0.8882673336118012,0.37
C1039,This channel is biased and spreading fake propaganda. Ban them!,58,7.08,0.884,28.24,1,this channel is biased and spreading fake propaganda ban them,0.030416221985058698,0.1042805463041896,0.884
